Species,Genome_UUID,DB_name,Source_name,Source_URL,Description
mus_musculus_fvbnj,3866a017-afde-4129-9ad9-cb2a513b3c90,mus_musculus_fvbnj_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_musculus_lpj,37e1dfd4-a5dd-479b-bdbd-6398fa050b79,mus_musculus_lpj_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_musculus_nodshiltj,d5d87e18-bcb2-4ef7-94c8-782fb45c17da,mus_musculus_nodshiltj_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_musculus_nzohlltj,2897ec29-297f-4153-bcad-9e7f292495db,mus_musculus_nzohlltj_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_musculus_pwkphj,84af1d3c-3b8a-477d-99d2-128dbfda2e13,mus_musculus_pwkphj_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_musculus_wsbeij,2b2a03bf-f5dc-4350-be7f-cd7dc0e30140,mus_musculus_wsbeij_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_pahari,bea33a50-feb9-4da8-a356-4cab6322c23e,mus_pahari_core_110_11,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
mus_spretus,e5db98d4-a818-4142-bd95-4b4ada453230,mus_spretus_core_110_1,Mouse Genomes Project,https://www.sanger.ac.uk/data/mouse-genomes-project/,Annotated
oreochromis_niloticus,3fb2bed5-aecd-4e36-88f1-7a464d64515d,oreochromis_niloticus_core_110_3,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryctolagus_cuniculus,52a74477-ca84-4d83-95ec-22a7418ec6a3,oryctolagus_cuniculus_core_110_2,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryza_sativa_arc,68ae7271-4b0c-44c4-9957-2f4c130ab9fc,oryza_sativa_arc_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_azucena,1e539c0e-df18-46aa-96eb-d8fafd40a8e6,oryza_sativa_azucena_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_chaomeo,5deea7c1-1280-41c5-b3df-cd53a686947b,oryza_sativa_chaomeo_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa,80c925c8-5c7d-4757-8a04-a53d2a689719,oryza_sativa_core_57_110_7,CSHL,https://www.cshl.edu,Imported
oryza_sativa_gobolsailbalam,16ffe817-4bc3-4452-9661-773abeb6fe76,oryza_sativa_gobolsailbalam_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_ir64,f5140351-2c34-4d71-bf94-3c50ecea1617,oryza_sativa_ir64_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_ketannangka,7ad2bd34-57f7-45d5-a327-6cf8a4b51f5f,oryza_sativa_ketannangka_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_khaoyaiguang,81edb3ba-b705-4308-8849-4d986c4fa789,oryza_sativa_khaoyaiguang_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_larhamugad,30be294e-d88f-451a-a46d-a8d5230e41c6,oryza_sativa_larhamugad_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_lima,1bd9b3e4-3a6a-40f4-983c-bb6bf31b5e6c,oryza_sativa_lima_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_liuxu,d46f781c-e77b-4a10-9c20-afd5ec8b2d94,oryza_sativa_liuxu_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_mh63,98b39256-68d8-4b27-aea6-06b617a0e89c,oryza_sativa_mh63_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_n22,91b59e70-c6bd-4b9d-8ac2-89c3f2aac1cb,oryza_sativa_n22_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_natelboro,93504cc6-ac7e-4157-ac04-21cddc4a82f2,oryza_sativa_natelboro_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_pr106,51c9bbe3-e1e2-44c6-91e0-51ee267abb1c,oryza_sativa_pr106_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryza_sativa_zs97,aa467e70-871c-4989-99d9-b67306bca51e,oryza_sativa_zs97_core_57_110_1,CSHL,https://www.cshl.edu,Imported
oryzias_latipes,209b71d3-90a8-4af0-913f-6e154ba14b03,oryzias_latipes_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca002234695v1,b1ad20fa-57f6-47b9-8024-2a2beea11c99,oryzias_latipes_gca002234695v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca002234715v1,041b8327-222c-4bfe-ae27-1d93c6025428,oryzias_latipes_gca002234715v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947076645v1,f00d538e-3ca6-4390-8d6f-ce99cc851162,oryzias_latipes_gca947076645v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078765v1,2b50f9b5-8e54-4de1-9ed2-930802c6fb64,oryzias_latipes_gca947078765v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078775v1,6168f66d-ca17-4f6f-bd1b-111cff90a279,oryzias_latipes_gca947078775v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078785v1,d71df629-f00f-4fcd-ae9a-c2dca1eff2e1,oryzias_latipes_gca947078785v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078795v1,6d1fcfd8-d9ec-4874-867c-e8a7588e32fe,oryzias_latipes_gca947078795v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078805v1,48212bf1-9719-434a-84c3-1ce38c3da717,oryzias_latipes_gca947078805v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078815v1,fdb145a6-bc3a-4287-9847-9b79ef23009a,oryzias_latipes_gca947078815v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078825v1,b2a67d8c-8c84-4f56-9555-ad0b3741dd9f,oryzias_latipes_gca947078825v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078835v1,1b5baf92-a545-4b8c-ae62-69468fecd4c4,oryzias_latipes_gca947078835v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078845v1,bcb4e029-6f91-452c-80e6-b56cf750da84,oryzias_latipes_gca947078845v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078855v1,367a44b9-e61e-42ee-9c13-edeff1828e87,oryzias_latipes_gca947078855v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
oryzias_latipes_gca947078865v1,b00f5b0a-b434-4949-9c05-140826c96cd4,oryzias_latipes_gca947078865v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
ovis_aries,92ae33e2-666b-4eeb-aaaf-43606315bd28,ovis_aries_core_110_31,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
ovis_aries_rambouillet,7cc4a1b6-dd69-44ad-a8f1-ae5136e6dcdd,ovis_aries_rambouillet_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
pan_paniscus,09f7be72-741e-4c97-a0bf-d012627590f4,pan_paniscus_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
pan_troglodytes,e327126e-c395-4028-a8f9-a36d29436ad9,pan_troglodytes_core_110_3,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
plasmodium_falciparum,a73356e1-93e7-11ec-a39d-005056b38ce3,plasmodium_falciparum_core_57_110_1,ENA,https://ebi.ac.uk/ena,Imported
rattus_norvegicus,0cbc227a-7179-43c2-8061-a50d94423c4d,rattus_norvegicus_core_110_72,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
rattus_norvegicus_shrspbbbutx,194a8b14-dd5c-4b79-9740-1fa644a38b25,rattus_norvegicus_shrspbbbutx_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
rattus_norvegicus_shrutx,c0970e36-d129-4b82-8e3b-0e3ee3bc3580,rattus_norvegicus_shrutx_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
rattus_norvegicus_wkybbb,a16b4043-fcb9-4fd2-b43f-6ff3b4ba3b83,rattus_norvegicus_wkybbb_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
saccharomyces_cerevisiae,a733574a-93e7-11ec-a39d-005056b38ce3,saccharomyces_cerevisiae_core_57_110_4,SGD,https://yeastgenome.org/,Imported
salmo_salar,ba305820-0d8a-4f53-9326-084a1fb0ea34,salmo_salar_core_110_31,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
salmo_salar_gca021399835v1,b2872c1d-fdf4-49b9-a4b3-a4b2119571c1,salmo_salar_gca021399835v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
salmo_salar_gca923944775v1,84cf31e1-c6f7-48c6-b35b-f7e7b4f143b8,salmo_salar_gca923944775v1_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
salmo_salar_gca931346935v2,980ccf6b-9841-46fa-b313-b068eb9b668a,salmo_salar_gca931346935v2_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
solanum_lycopersicum,35a40586-9cb2-4d89-a7db-d00511691d09,solanum_lycopersicum_core_57_110_3,SOL,https://solgenomics.net/organism/Solanum_lycopersicum/genome,Imported
solanum_tuberosum,4d9915bc-310a-4fa4-b652-b2dbbd8912ca,solanum_tuberosum_core_57_110_4,PGSC,http://spuddb.uga.edu/,Imported
sorghum_bicolor,48dd6ebd-04f4-433b-b79f-7afb752b8904,sorghum_bicolor_core_57_110_30,JGI,https://phytozome.jgi.doe.gov/pz/portal.html#!info?alias=Org_Sbicolor,Imported
sus_scrofa_bamei,72183a10-35d4-44b8-9b95-0355f679084b,sus_scrofa_bamei_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_berkshire,97f9c5be-41f5-4f55-a114-a9ccec2241b8,sus_scrofa_berkshire_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa,da38d82b-df50-419b-af74-886463b7bfa3,sus_scrofa_core_110_111,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_hampshire,677591fe-6dc5-4daa-9e51-a3a83ae83a7d,sus_scrofa_hampshire_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_jinhua,da9c92c2-b024-456f-9be1-d810b9c61736,sus_scrofa_jinhua_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_landrace,638cacf2-4abb-4b98-82a8-30167732c95d,sus_scrofa_landrace_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_largewhite,d7691c42-2d2e-443b-8732-2f73117e6a13,sus_scrofa_largewhite_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_meishan,b320c61b-b57d-4480-8ef3-49b7bce7ce67,sus_scrofa_meishan_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_pietrain,5d5d10b4-674d-4759-bdd1-326799391047,sus_scrofa_pietrain_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_rongchang,58324582-550a-4764-a662-e1ee263a8217,sus_scrofa_rongchang_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_tibetan,b97feb81-b1d8-469a-b179-eaa79c99467c,sus_scrofa_tibetan_core_110_2,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_usmarc,f3dcef8c-0a30-4db8-b2db-05f07b572395,sus_scrofa_usmarc_core_110_1,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
sus_scrofa_wuzhishan,2b506a13-eba5-4248-bf22-caf774cd6e08,sus_scrofa_wuzhishan_core_110_10,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
triticum_aestivum_arinalrfor,f499954c-7d95-4249-937d-e320ee5dab8d,triticum_aestivum_arinalrfor_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_cadenza,84a55ad8-e432-479e-919d-c31731a7d5c6,triticum_aestivum_cadenza_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_claire,1cda6f4c-8f49-4305-b435-5cbe00adec9a,triticum_aestivum_claire_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum,a73357ab-93e7-11ec-a39d-005056b38ce3,triticum_aestivum_core_57_110_4,IWGSC,https://wheatgenome.org,Imported
triticum_aestivum_jagger,6bdd1367-d003-4de4-a205-ba2ca73aec4a,triticum_aestivum_jagger_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_julius,1af9c037-5d25-4d07-9638-42ffe5c732b7,triticum_aestivum_julius_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_kariega,182c2890-5c50-47f1-bbce-ad8daee14861,triticum_aestivum_kariega_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_lancer,bcc14ae2-05ae-4db2-b92b-eef80bafd0c3,triticum_aestivum_lancer_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_landmark,ae794660-8751-41cc-8883-b2fcdc7a74e8,triticum_aestivum_landmark_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_mace,049ff3c5-a313-45e7-a712-20a402df1a2c,triticum_aestivum_mace_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_mattis,cca4ea2c-0c7a-48dc-a0aa-3bdd992218f4,triticum_aestivum_mattis_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_norin61,9a87d8bb-e7db-43f2-b6fe-49a58d8f874e,triticum_aestivum_norin61_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_paragon,55c416db-7412-42b7-9437-5f6903bec65f,triticum_aestivum_paragon_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_refseqv2,b97ecd27-6fc3-47de-8816-c63a4429bda9,triticum_aestivum_refseqv2_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_renan,16859b03-caf2-4cb3-bf1d-63821c8c7e3f,triticum_aestivum_renan_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_robigus,825d7e53-8c34-42a7-83b2-196265151e88,triticum_aestivum_robigus_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_stanley,4cab66d4-bdee-418b-b47f-59793aa210af,triticum_aestivum_stanley_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_aestivum_weebil,49213ac1-09c3-4c42-86d7-20b2f969dddd,triticum_aestivum_weebil_core_57_110_1,PGSB,https://www.helmholtz-munich.de/en/pgsb,Imported
triticum_turgidum,bc9cb479-b1e3-460b-b4ac-d20b0fe1b350,triticum_turgidum_core_57_110_1,CNR,https://www.cnr.it/en,Imported
vitis_vinifera,08c83543-c3d9-4a7a-85d8-52f75d61aab0,vitis_vinifera_core_57_110_4,IGGP,https://www6.inrae.fr/iggp,Imported
xenopus_tropicalis,eda03508-879d-4ee6-82a8-42ad68fbaf19,xenopus_tropicalis_core_110_10,Ensembl,https://rapid.ensembl.org/info/genome/genebuild/full_genebuild.html,Annotated
zea_mays,4273b9f0-c927-4215-87bf-828ef65de984,zea_mays_core_57_110_8,CSHL,https://www.cshl.edu,Imported
abrostola_tripartita_gca905340225v1,9814092a-e579-4b07-be3c-b2682d0b07ce,abrostola_tripartita_gca905340225v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
abrostola_tripartita_gca905340255v1,c9b1cf76-db50-4e8e-9b47-abc641a53a50,abrostola_tripartita_gca905340255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
abrostola_triplasia_gca946251915v1,8e41c999-5666-41ef-a3ba-998d80c5da09,abrostola_triplasia_gca946251915v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
abrostola_triplasia_gca946251925v1,f3d1b3d4-481f-4cc5-b49b-54def7b0c6cd,abrostola_triplasia_gca946251925v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acanthaster_planci_gca001949145v1rs,f385cc14-3bfc-42f6-bedb-d4d4e5faacf2,acanthaster_planci_gca001949145v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Acanthaster_planci/100,Imported
acanthopagrus_latus_gca904848185v1,7d714776-306a-48dc-856a-a55b18f32ff7,acanthopagrus_latus_gca904848185v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acanthosoma_haemorrhoidale_gca930367205v1,52323e52-0140-4aea-9652-b82d6611df77,acanthosoma_haemorrhoidale_gca930367205v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
accipiter_gentilis,7543a396-5175-4f11-879d-45a7706fc949,accipiter_gentilis_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acentria_ephemerella_gca943193645v1,b3bcda48-8613-4861-bda1-579526a73802,acentria_ephemerella_gca943193645v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acentria_ephemerella_gca943193655v1,877a8f4a-574a-496e-badd-ab4401ad2c09,acentria_ephemerella_gca943193655v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
achlya_flavicornis_gca947623365v1,65729255-b6ee-4635-9691-ef2acf38f854,achlya_flavicornis_gca947623365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acipenser_ruthenus,90f98f65-0363-42da-ac89-97de5b08b327,acipenser_ruthenus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acipenser_ruthenus_gca902713435v2,ca36fdd3-b811-4248-ac35-6dd3eaada94f,acipenser_ruthenus_gca902713435v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acleris_cristana_gca948252455v1,bdf12d28-ff57-48d8-9e88-350c940f601c,acleris_cristana_gca948252455v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acleris_emargana_gca927399445v1,e3f927cd-2f48-485c-9552-c6eb5b235cfb,acleris_emargana_gca927399445v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acleris_emargana_gca927399475v1,b871e51a-2eff-4fa8-ad1b-4c5b68253d0a,acleris_emargana_gca927399475v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acleris_emargana_gca927399475v2,a901d535-6704-4161-9eb8-8715ccae92c4,acleris_emargana_gca927399475v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acleris_literana_gca946894065v1,86c04e3c-af5f-4d44-99f3-f0dc54050225,acleris_literana_gca946894065v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acleris_literana_gca946894075v1,86a174b6-8623-4790-95c7-9846bec5720b,acleris_literana_gca946894075v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acleris_sparsana_gca923061745v1,e06901a2-2b1b-4d21-8f23-c58dab89d9f2,acleris_sparsana_gca923061745v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acleris_sparsana_gca923062465v1,12f77714-2a0b-41b3-8c03-8434183f3ab8,acleris_sparsana_gca923062465v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acomys_cahirinus_gca004027535v1,cf216f61-71a8-4292-957e-f7a07fdb78ee,acomys_cahirinus_gca004027535v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acomys_cahirinus_gca029890205v1,811662a9-65d5-4a8a-89a6-3a0ab802c4af,acomys_cahirinus_gca029890205v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acomys_dimidiatus_gca907164435v1,895b105b-5632-45b6-9b87-388f48297144,acomys_dimidiatus_gca907164435v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acomys_russatus_gca903995435v1,e0660a36-a5e8-4930-a681-8850d605a3ec,acomys_russatus_gca903995435v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
acrobasis_suavella_gca943193685v1,ce32d5b4-36fa-4658-aec1-3db779ae783f,acrobasis_suavella_gca943193685v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acrobasis_suavella_gca943193695v1,6d1c8268-161c-4028-8931-0e99f99eedc6,acrobasis_suavella_gca943193695v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
acrocera_orbiculus_gca947359355v1,0ede7e12-a179-455d-b77c-df23d84fd72d,acrocera_orbiculus_gca947359355v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
acromyrmex_echinatior_gca000204515v1rs,79c8a304-f3ff-4321-bbbe-f35b16e9a858,acromyrmex_echinatior_gca000204515v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Vespa_velutina/100/,Imported
acronicta_aceris_gca910591435v1,d8f8e58b-a835-482b-bffc-8411bd5401b2,acronicta_aceris_gca910591435v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
